date,label,x_mean,x_max,x_min,x_std,x_var,x_skew,x_kurtosis,y_mean,y_max,y_min,y_std,y_var,y_skew,y_kurtosis,z_mean,z_max,z_min,z_std,z_var,z_skew,z_kurtosis,n,x_range,y_range,z_range,svm,vmm,sma,ai
2023-05-15 11:17:06,3.0,26.166666666666668,49.0,-1.0,16.892799254909374,285.3666666666667,-0.46776620630984495,0.8736676229450664,26.666666666666668,46.0,-5.0,17.625738755203045,310.66666666666663,-1.2647325484148446,2.1615304205271766,-33.666666666666664,-22.0,-53.0,10.85664159243855,117.86666666666665,-1.208208020526312,1.907832942609696,6,50.0,51.0,31.0,50.291649406238406,26.666666666666668,86.5,8.3819415677064
2023-05-15 11:17:07,3.0,25.857142857142858,49.0,-1.0,15.442674330445179,238.47619047619048,-0.3926844090815353,1.3307769868529835,28.142857142857142,46.0,-5.0,16.557259952747533,274.14285714285717,-1.5055684102767295,2.812338424265066,-32.0,-22.0,-53.0,10.847426730181986,117.66666666666667,-1.3030596605281166,1.8847547127414552,7,50.0,51.0,31.0,49.84588493444528,28.142857142857142,86.0,7.120840704920754
2023-05-15 11:17:08,3.0,36.0,36.0,36.0,,,,,46.0,46.0,46.0,,,,,-35.0,-35.0,-35.0,,,,,1,0.0,0.0,0.0,68.09552114493287,46.0,117.0,68.09552114493287
2023-05-15 11:17:09,3.0,29.428571428571427,49.0,-1.0,17.67160757502594,312.2857142857143,-0.599997916253573,0.17617057395100932,26.428571428571427,46.0,-5.0,16.102351203650798,259.2857142857143,-1.2282654366663377,2.501458704247584,-33.142857142857146,-22.0,-53.0,10.007140307942981,100.14285714285715,-1.40852351477319,2.6861740208098848,7,50.0,51.0,31.0,51.60386791388286,29.428571428571427,89.0,7.371981130554694
2023-05-15 11:17:10,3.0,27.166666666666668,49.0,-1.0,16.91646141090585,286.1666666666667,-0.7280698637294363,1.1638146609549453,26.166666666666668,46.0,-5.0,17.313771012308862,299.7666666666667,-1.2453216726987502,2.36490360461611,-36.0,-26.0,-53.0,9.23038460737146,85.2,-1.4099179027327962,2.89344045493619,6,50.0,51.0,27.0,52.14136766735432,27.166666666666668,89.33333333333334,8.690227944559053
2023-05-15 11:17:11,3.0,14.0,24.0,-1.0,13.228756555322953,175.0,-1.457862967321305,,18.333333333333332,37.0,-5.0,21.385353243127252,457.3333333333333,-0.9352195295828237,,-33.666666666666664,-22.0,-53.0,16.862186493255653,284.33333333333337,-1.6230464865816125,,3,25.0,42.0,31.0,40.81121850123512,18.333333333333332,66.0,13.603739500411706
2023-05-15 11:17:12,3.0,24.2,49.0,-1.0,18.102486017119308,327.7,-0.04885215417728806,1.1190123151445572,22.8,37.0,-5.0,16.619265928433784,276.20000000000005,-1.561835121603885,2.711257728110006,-33.4,-22.0,-53.0,12.116104984688768,146.8,-1.316789487478542,1.7241664129958671,5,50.0,42.0,31.0,47.12791105067145,24.2,80.4,9.42558221013429
2023-05-15 11:17:13,3.0,24.25,49.0,-1.0,20.902551678363736,436.9166666666667,-0.06512332005162433,0.18233428155335574,19.25,34.0,-5.0,16.859715300087366,284.25,-1.503586716867184,2.772742848877101,-36.25,-26.0,-53.0,11.89887949906769,141.58333333333334,-1.336898377938492,1.6784321768058703,4,50.0,39.0,27.0,47.67271232057182,24.25,79.75,11.918178080142955
2023-05-15 11:17:14,3.0,31.75,49.0,24.0,11.842719282327012,140.25000000000003,1.684436329174368,2.729033016544811,33.25,37.0,25.0,5.678908345800274,32.25,-1.658523800287803,2.6154678204434845,-27.5,-22.0,-36.0,6.8068592855540455,46.333333333333336,-0.6278051470864504,-2.4924175767299825,4,25.0,12.0,14.0,53.57121428528571,33.25,92.5,13.392803571321428
2023-05-15 11:17:15,3.0,30.285714285714285,50.0,-1.0,18.794629425399567,353.2380952380952,-0.5266558443328369,-0.5501636041425995,27.714285714285715,49.0,-5.0,18.245677896552976,332.90476190476187,-0.7677455990721395,0.7118665085487734,-34.285714285714285,-22.0,-53.0,11.499482390007614,132.23809523809524,-0.63981211090526,-0.9964964536487226,7,51.0,54.0,31.0,53.486599504274075,30.285714285714285,92.28571428571428,7.640942786324868
2023-05-15 11:17:16,3.0,39.875,62.0,24.0,13.195643220396647,174.125,0.413839304109749,-0.7481872494458761,25.375,49.0,11.0,13.616560295673583,185.41071428571428,0.639669847886253,-0.6186351720717447,-32.0,-22.0,-45.0,8.194074514114277,67.14285714285714,-0.6169481544533666,-0.9645866908103216,8,38.0,38.0,23.0,57.07807153364591,39.875,97.25,7.134758941705739
2023-05-15 11:17:17,3.0,39.857142857142854,62.0,24.0,13.60672102833218,185.14285714285714,0.4691422452940115,-0.5806560547172674,31.0,49.0,11.0,15.088627063675036,227.6666666666667,-0.23107976708627034,-2.03226785626242,-32.714285714285715,-22.0,-45.0,9.827076298239907,96.57142857142857,-0.2957352654595748,-2.4773764924197326,7,38.0,38.0,23.0,60.16490942842524,39.857142857142854,103.57142857142858,8.594987061203605
2023-05-15 11:17:18,3.0,46.25,62.0,33.0,11.926860441876563,142.25000000000003,0.6196230942959893,1.7148575646850617,36.25,45.0,16.0,13.793114224133722,190.25,-1.7639112369251737,3.0705914653414403,-38.5,-25.0,-45.0,9.110433579144297,82.99999999999999,1.8514453492236926,3.580490637247788,4,29.0,29.0,20.0,70.25222416407897,46.25,121.0,17.563056041019742
2023-05-15 11:17:19,3.0,42.666666666666664,62.0,24.0,14.089002803605371,198.5,0.17040692329146429,-1.2296052709100178,26.333333333333332,49.0,11.0,14.352700094407325,206.00000000000003,0.37009713635369085,-1.6922104547351973,-30.666666666666668,-16.0,-45.0,10.653637876331258,113.50000000000001,-0.41698588461433533,-1.3487495252326704,9,38.0,38.0,29.0,58.77357682950165,42.666666666666664,99.66666666666667,6.530397425500183
2023-05-15 11:17:20,3.0,33.875,50.0,24.0,10.920982425718721,119.26785714285715,0.7142324265663863,-1.3486357799083826,31.375,49.0,11.0,12.81670227253708,164.26785714285714,-0.4376134907928158,-0.9658210460943657,-25.625,-16.0,-42.0,7.501190381723233,56.267857142857146,-1.5418265851580495,3.856336893044789,8,26.0,38.0,26.0,52.806693467779255,33.875,90.875,6.600836683472407
2023-05-15 11:17:21,3.0,41.666666666666664,62.0,24.0,14.84138358330067,220.26666666666665,0.0001427524634691443,-1.3970931485205407,28.5,49.0,11.0,14.949916387726054,223.5,0.19393612538467203,-1.858228608320947,-29.666666666666668,-16.0,-45.0,11.465891446663303,131.4666666666667,-0.4719881337667148,-1.5017419326966994,6,38.0,38.0,29.0,58.55315723530391,41.666666666666664,99.83333333333333,9.758859539217317
2023-05-15 11:17:22,3.0,40.166666666666664,62.0,24.0,13.702797767852617,187.76666666666668,0.7457131228864248,-0.09160437707482227,35.166666666666664,49.0,16.0,11.03479345826947,121.76666666666668,-0.9706500234855869,1.8852592123038203,-33.666666666666664,-22.0,-45.0,10.68955876856789,114.26666666666668,0.01042468090770912,-3.1020091252081494,6,38.0,33.0,23.0,63.11497445139307,40.166666666666664,109.0,10.519162408565512
2023-05-15 11:17:23,3.0,36.90909090909091,62.0,24.0,12.58137151072605,158.2909090909091,0.8151789018344929,-0.21956842584065228,31.636363636363637,49.0,11.0,13.078782261913585,171.05454545454543,-0.22865855069200006,-1.2396976023083544,-31.272727272727273,-22.0,-45.0,9.466688006804798,89.61818181818181,-0.5836813442109385,-1.8382850228571344,11,38.0,38.0,23.0,57.802456409240506,36.90909090909091,99.81818181818181,5.25476876447641
2023-05-15 11:17:24,3.0,34.666666666666664,39.0,26.0,7.505553499465134,56.333333333333314,-1.7320508075688748,,22.0,31.0,11.0,10.14889156509222,103.0,-0.8523576571304712,,-33.333333333333336,-28.0,-43.0,8.386497083606084,70.33333333333334,-1.7043872692093103,,3,13.0,20.0,15.0,52.88562081406333,34.666666666666664,90.0,17.628540271354442
2023-05-15 11:17:25,3.0,38.0,62.0,24.0,13.466006584482772,181.33333333333334,0.9970367129218336,0.37369431228373706,29.142857142857142,39.0,11.0,11.992060865819676,143.80952380952377,-0.714760961401817,-1.615158896539627,-27.142857142857142,-16.0,-45.0,8.970852271450605,80.47619047619048,-1.3451849675092735,3.0920917334827216,7,38.0,28.0,29.0,55.045806528077414,38.0,94.28571428571428,7.863686646868202
2023-05-15 11:17:26,3.0,39.5,62.0,24.0,16.217274740226856,263.0,1.155412539140915,1.7184866052711474,25.75,39.0,11.0,14.314910641239317,204.91666666666666,-0.08769795360364956,-5.306897453330182,-30.0,-22.0,-45.0,10.295630140987,106.0,-1.6676794995190762,2.9239943040227843,4,38.0,28.0,23.0,55.88660394047933,39.5,95.25,13.971650985119833
2023-05-15 11:17:27,3.0,36.8,62.0,24.0,15.287249589118378,233.70000000000002,1.4697294887704033,2.160912001661064,25.4,39.0,11.0,12.421755109484328,154.3,0.055877965054725656,-2.5856448687002,-29.8,-22.0,-45.0,8.927485648266257,79.7,-1.7101402116170232,3.3393261115632775,5,38.0,28.0,23.0,53.73490485708521,36.8,92.0,10.746980971417042
2023-05-15 11:17:28,3.0,31.666666666666668,45.0,24.0,11.590225767142472,134.33333333333331,1.6742095357841151,,35.333333333333336,45.0,24.0,10.598742063723096,112.33333333333331,-0.6901328492919064,,-31.0,-22.0,-42.0,10.14889156509222,103.0,-0.8523576571304712,,3,21.0,21.0,20.0,56.67646974029189,35.333333333333336,98.0,18.892156580097296
2023-05-15 11:17:29,3.0,25.0,26.0,24.0,1.4142135623730951,2.0,,,30.5,37.0,24.0,9.192388155425117,84.5,,,-25.5,-22.0,-29.0,4.949747468305833,24.5,,,2,2.0,13.0,7.0,46.96275119709236,30.5,81.0,23.48137559854618
2023-05-15 11:17:30,3.0,30.333333333333332,41.0,24.0,9.291573243177568,86.33333333333333,1.642207068635133,,32.0,37.0,24.0,7.0,49.0,-1.5743440233236154,,-24.0,-21.0,-29.0,4.358898943540674,19.0,-1.6300591617118865,,3,17.0,13.0,8.0,50.2007082730026,32.0,86.33333333333333,16.7335694243342
2023-05-15 11:17:31,3.0,44.0,62.0,26.0,25.45584412271571,648.0,,,20.0,24.0,16.0,5.656854249492381,32.0,,,-37.0,-29.0,-45.0,11.313708498984761,128.0,,,2,36.0,8.0,16.0,60.868711174132805,44.0,101.0,30.434355587066403
2023-05-15 11:17:35,3.0,39.0,39.0,39.0,,,,,31.0,31.0,31.0,,,,,-43.0,-43.0,-43.0,,,,,1,0.0,0.0,0.0,65.81033353509159,39.0,113.0,65.81033353509159
2023-05-15 11:17:36,3.0,39.0,39.0,39.0,,,,,11.0,11.0,11.0,,,,,-28.0,-28.0,-28.0,,,,,1,0.0,0.0,0.0,49.25444142409901,39.0,78.0,49.25444142409901
2023-05-15 11:17:37,3.0,49.0,49.0,49.0,,,,,38.0,38.0,38.0,,,,,-16.0,-16.0,-16.0,,,,,1,0.0,0.0,0.0,64.03905058634146,49.0,103.0,64.03905058634146
2023-05-15 11:17:38,3.0,41.5,45.0,38.0,4.949747468305833,24.5,,,41.0,45.0,37.0,5.656854249492381,32.0,,,-40.5,-39.0,-42.0,2.1213203435596424,4.5,,,2,7.0,8.0,3.0,71.01760345153869,41.5,123.0,35.508801725769345
2023-05-15 11:17:39,3.0,45.0,45.0,45.0,,,,,45.0,45.0,45.0,,,,,-42.0,-42.0,-42.0,,,,,1,0.0,0.0,0.0,76.249590162833,45.0,132.0,76.249590162833
2023-05-15 11:17:41,3.0,41.0,41.0,41.0,,,,,35.0,35.0,35.0,,,,,-21.0,-21.0,-21.0,,,,,1,0.0,0.0,0.0,57.85326265648291,41.0,97.0,57.85326265648291
2023-05-15 11:17:42,3.0,49.0,49.0,49.0,0.0,0.0,,,38.0,38.0,38.0,0.0,0.0,,,-16.0,-16.0,-16.0,0.0,0.0,,,2,0.0,0.0,0.0,64.03905058634146,49.0,103.0,32.01952529317073
2023-05-15 11:17:43,3.0,56.0,56.0,56.0,,,,,15.0,15.0,15.0,,,,,-38.0,-38.0,-38.0,,,,,1,0.0,0.0,0.0,69.31810730249349,56.0,109.0,69.31810730249349
2023-05-15 11:17:44,3.0,46.25,56.0,39.0,7.088723439378912,50.24999999999999,1.0141536466822632,2.0832157619860894,27.0,31.0,15.0,8.0,64.0,-1.9999999999999998,4.0,-33.25,-26.0,-43.0,8.616843969807043,74.25,-0.283291359299396,-4.387352764457141,4,17.0,16.0,17.0,63.03669566213001,46.25,106.5,15.759173915532502
2023-05-15 11:17:45,3.0,45.6,62.0,26.0,14.188023118109161,201.3,-0.33283742055364873,-0.7966178113499245,23.4,31.0,15.0,7.765307463326871,60.300000000000004,-0.10656745086617972,-2.9637055188402943,-36.2,-26.0,-45.0,8.408329203831164,70.70000000000002,0.3032959464659862,-2.584040380194817,5,36.0,16.0,19.0,62.74838643343748,45.6,105.2,12.549677286687496
2023-05-15 11:17:46,3.0,44.0,56.0,39.0,7.1414284285428495,50.99999999999999,1.6611165702685213,2.6055363321799305,28.6,35.0,15.0,7.797435475847171,60.8,-1.9439589828981874,4.168975069252085,-34.2,-21.0,-43.0,10.134100848126586,102.69999999999997,0.5739008253860494,-2.419986555788263,5,17.0,20.0,22.0,62.6386462178103,44.0,106.8,12.52772924356206
2023-05-15 11:17:47,3.0,47.0,62.0,39.0,9.736529155710468,94.8,0.9282542617605719,-1.0555199487261655,23.166666666666668,35.0,11.0,10.284292229738838,105.76666666666665,-0.02632380609362415,-2.737263045855807,-33.5,-21.0,-45.0,9.85393322486001,97.1,0.022574851714867752,-2.200869499735374,6,23.0,24.0,24.0,62.192800583704575,47.0,103.66666666666667,10.365466763950762
2023-05-15 11:17:48,3.0,43.5,62.0,39.0,9.115920140062657,83.1,2.386826827064849,5.756232975797937,23.166666666666668,35.0,11.0,11.73740459670138,137.76666666666668,-0.032549524566672094,-2.9511935265886167,-31.0,-21.0,-45.0,10.564090116995406,111.6,-0.615291987100987,-1.7922110455929392,6,23.0,24.0,24.0,58.22322942300989,43.5,97.66666666666667,9.703871570501649
2023-05-15 11:17:49,3.0,43.8,62.0,38.0,10.232301793829187,104.69999999999999,2.1742296011405067,4.768406389657454,26.0,37.0,11.0,11.74734012447073,138.0,-0.5628779596502596,-2.588059231253938,-35.2,-21.0,-45.0,10.3053384223906,106.19999999999999,0.6723153211964615,-1.7402938704288884,5,24.0,26.0,24.0,61.915103165544345,43.8,105.0,12.383020633108869
2023-05-15 11:17:50,3.0,42.375,62.0,26.0,13.86606855395058,192.26785714285714,0.44500199433680615,-0.809741228907467,28.875,37.0,16.0,7.298483208369883,53.267857142857146,-0.6022127565553897,-0.4326561207441122,-30.0,-12.0,-45.0,11.625096005747958,135.14285714285714,0.09384086723840365,-1.1195137867688145,8,36.0,21.0,33.0,59.40880616541625,42.375,101.25,7.4261007706770314
2023-05-15 11:17:51,3.0,40.666666666666664,62.0,26.0,11.724617975297388,137.46666666666664,1.2120203231074487,3.14062557328068,32.0,37.0,24.0,5.291502622129181,28.0,-0.6074429030505438,-1.1749999999999998,-30.5,-12.0,-43.0,12.128478882366082,147.1,0.6744579957192375,-1.0695101904437525,6,36.0,13.0,31.0,60.06686089498749,40.666666666666664,103.16666666666666,10.011143482497916
2023-05-15 11:17:52,3.0,40.333333333333336,62.0,26.0,10.793516572461451,116.5,0.5713969059893195,1.4632324885599015,31.77777777777778,37.0,24.0,5.238744548500571,27.44444444444445,-0.7104106498366205,-1.3288215087703676,-26.444444444444443,-12.0,-43.0,9.696792138525904,94.02777777777776,-0.5355416957902682,-0.14425345735736084,9,36.0,13.0,31.0,57.757368190101204,40.333333333333336,98.55555555555556,6.417485354455689
2023-05-15 11:17:53,3.0,41.833333333333336,62.0,26.0,11.754431788336971,138.16666666666669,0.7729548751871963,2.133468172009529,31.833333333333332,37.0,24.0,5.115336417740935,26.166666666666668,-0.6624266236126837,-1.0399285975090296,-27.666666666666668,-12.0,-43.0,11.724617975297388,137.46666666666664,-0.13765625675044613,-1.248199604689166,6,36.0,13.0,31.0,59.40398415370247,41.833333333333336,101.33333333333334,9.900664025617077
2023-05-15 11:17:54,3.0,42.4,62.0,26.0,13.049904214207858,170.3,0.5714996175263717,1.4968472961776218,32.0,37.0,24.0,5.70087712549569,32.5,-0.8095920178218732,-1.7112426035502954,-24.6,-12.0,-39.0,10.064790112068906,101.3,-0.41135261082742614,0.37963532322648064,5,36.0,13.0,27.0,58.53990092236235,42.4,99.0,11.70798018447247
2023-05-15 11:17:55,3.0,40.6,62.0,26.0,13.107249902248755,171.8,1.230290694881354,2.81062258006372,31.4,37.0,24.0,5.68330889535313,32.30000000000001,-0.21190725112790826,-1.8904619041685464,-32.4,-12.0,-43.0,12.521980673998822,156.8,1.435180383062285,1.6467829159725085,5,36.0,13.0,31.0,60.69662264080267,40.6,104.4,12.139324528160534
2023-05-15 11:17:56,3.0,41.77777777777778,62.0,26.0,9.41777279639111,88.69444444444443,0.8294716732248327,3.251092627275985,32.55555555555556,37.0,24.0,4.390646624106497,19.27777777777778,-1.0055433672429883,0.14477085837200576,-28.0,-12.0,-43.0,11.169153951844338,124.75,-0.33080555821635377,-1.3214932584894954,9,36.0,13.0,31.0,59.910323931524914,41.77777777777778,102.33333333333334,6.656702659058324
2023-05-15 11:17:57,3.0,38.666666666666664,62.0,26.0,13.201010062365178,174.26666666666668,1.1282204550127095,1.7698605414081943,29.833333333333332,37.0,24.0,5.49241901776136,30.166666666666668,0.18911048661624646,-1.8812978846799533,-28.833333333333332,-12.0,-43.0,11.391517311871437,129.76666666666668,0.2753050104829718,-0.6373054338409903,6,36.0,13.0,31.0,56.71419575379695,38.666666666666664,97.33333333333333,9.452365958966158
2023-05-15 11:17:58,3.0,45.333333333333336,62.0,38.0,8.594571930391103,73.86666666666666,1.924436880078921,4.110611698314841,32.833333333333336,37.0,25.0,5.036533199202271,25.36666666666666,-1.0509283410403072,-0.9896895467441125,-23.666666666666668,-12.0,-39.0,8.824209124146291,77.86666666666666,-0.873899574936216,2.2816707520172645,6,24.0,12.0,27.0,60.77211531615467,45.333333333333336,101.83333333333334,10.128685886025778
2023-05-15 11:17:59,3.0,42.0,62.0,26.0,10.677078252031311,114.0,0.7407243576509255,2.710864881502001,31.428571428571427,37.0,24.0,5.5634864026418684,30.95238095238096,-0.4828184436432336,-2.176882366863907,-24.285714285714285,-12.0,-39.0,8.360906763309941,69.90476190476191,-0.542276553736759,1.325158327703079,7,36.0,13.0,27.0,57.806150368348895,42.0,97.71428571428572,8.2580214811927
2023-05-15 11:18:00,3.0,42.625,62.0,26.0,13.814459298658262,190.83928571428572,0.38020084597269543,-0.8037184824298063,29.625,37.0,24.0,5.527528509973641,30.553571428571427,0.397035134872562,-1.9917722878845279,-23.75,-12.0,-39.0,9.09866552224634,82.78571428571429,-0.14584622727858745,-0.20651881475283318,8,36.0,13.0,27.0,57.0840936689022,42.625,96.0,7.135511708612775
2023-05-15 11:18:01,3.0,42.57142857142857,62.0,26.0,10.721584815333085,114.95238095238096,0.5127443137747586,2.313479845886568,31.571428571428573,37.0,24.0,5.682051943243241,32.28571428571429,-0.4952716589262856,-2.225922155219672,-24.428571428571427,-12.0,-39.0,8.30375703837612,68.95238095238095,-0.4908747875856466,1.4309258722261218,7,36.0,13.0,27.0,58.359547074098145,42.57142857142857,98.57142857142857,8.337078153442592
2023-05-15 11:18:02,3.0,39.625,62.0,26.0,11.400971136580553,129.98214285714286,0.8091202089113653,1.6023106214590968,30.75,37.0,24.0,6.041522986797286,36.5,-0.10041402170909357,-2.470621665817763,-27.125,-12.0,-39.0,9.125122308377962,83.26785714285714,0.11621499992186311,-0.24050241246043846,8,36.0,13.0,27.0,57.021651589549734,39.625,97.5,7.127706448693717
2023-05-15 11:18:03,3.0,39.714285714285715,62.0,25.0,12.486182839633653,155.9047619047619,0.6532523256120975,0.9302454054808429,33.0,46.0,24.0,7.831560082980487,61.333333333333336,0.45176739254669446,-0.4134924385633276,-26.571428571428573,-12.0,-39.0,9.431456989902513,88.95238095238096,0.0818369359667591,-0.5516268587594979,7,37.0,22.0,27.0,58.071208925959596,39.714285714285715,99.28571428571429,8.2958869894228
2023-05-15 11:18:04,3.0,32.666666666666664,41.0,25.0,8.115828156551041,65.86666666666666,0.06260570778371911,-3.1296509531380607,35.5,46.0,24.0,9.648834126463155,93.1,-0.12022623141304474,-1.8921363559274127,-31.5,-21.0,-39.0,7.259476565152615,52.7,0.4587342831264591,-1.6871482632350236,6,16.0,22.0,18.0,57.616066432125606,35.5,99.66666666666666,9.602677738687602
2023-05-15 11:18:05,3.0,34.2,41.0,25.0,8.043631020876083,64.70000000000002,-0.5174637511190482,-3.1715276069076372,33.4,46.0,24.0,9.126883367283709,83.30000000000001,0.34408856299515117,-1.1247187950810558,-30.4,-21.0,-39.0,7.53657747256671,56.80000000000001,-0.0049056526149302985,-1.9737527276334053,5,16.0,22.0,18.0,56.65121357923412,34.2,98.0,11.330242715846824
2023-05-15 11:18:06,3.0,28.5,38.0,25.0,6.350852961085883,40.33333333333333,1.967588896351722,3.884570726043304,38.25,46.0,24.0,10.404326023342406,108.25,-1.1629111902306986,0.28266191616574865,-35.5,-29.0,-39.0,4.4347115652166895,19.66666666666666,1.7198680301759643,3.264579143924159,4,13.0,22.0,10.0,59.46059619613648,38.25,102.25,14.86514904903412
2023-05-15 11:18:07,3.0,37.4,41.0,26.0,6.50384501660364,42.300000000000004,-2.0315314900210546,4.151199637845174,31.2,37.0,24.0,6.180614856144978,38.20000000000001,-0.5412972359689476,-3.1055892108220737,-27.2,-21.0,-39.0,7.429670248402684,55.2,-1.1891705327616275,1.1710381222432265,5,15.0,13.0,18.0,55.785661240143064,37.4,95.8,11.157132248028613
2023-05-15 11:18:08,3.0,34.0,41.0,25.0,8.306623862918075,69.0,-0.5146931400043756,-3.2268431001890363,37.8,46.0,25.0,8.757853618324527,76.7,-0.6307618497174166,-0.36177796967137343,-32.0,-21.0,-39.0,8.0,64.0,0.7763671875,-2.022216796875,5,16.0,21.0,18.0,60.07362149895742,37.8,103.8,12.014724299791485
2023-05-15 11:18:09,3.0,34.333333333333336,41.0,25.0,7.201851613763412,51.86666666666666,-0.6019945718016018,-1.945516484823651,28.333333333333332,46.0,3.0,14.854853303438128,220.66666666666666,-0.9074719394667025,1.1876972645375625,-34.0,-21.0,-52.0,11.099549540409287,123.2,-0.6910599855903435,0.15883264462809876,6,16.0,43.0,31.0,56.01388716698347,34.333333333333336,96.66666666666667,9.335647861163912
2023-05-15 11:18:10,3.0,31.0,41.0,25.0,7.842193570679061,61.5,0.6790451171650189,-2.838389847313107,35.6,46.0,24.0,10.784247771634329,116.3,-0.16592143996181444,-2.997281469559039,-33.6,-26.0,-39.0,5.727128425310541,32.8,0.6659575457376098,-2.304989589530039,5,16.0,22.0,13.0,57.942385177001476,35.6,100.19999999999999,11.588477035400295
2023-05-15 11:18:11,3.0,34.333333333333336,41.0,25.0,7.201851613763412,51.86666666666666,-0.601994571801602,-1.945516484823651,26.666666666666668,46.0,3.0,14.514360704718161,210.66666666666666,-0.48609648680854173,1.0827621775356482,-34.833333333333336,-26.0,-52.0,10.068101443006357,101.36666666666669,-1.0477806088628387,0.5967733964871798,6,16.0,43.0,26.0,55.70682184436661,34.333333333333336,95.83333333333334,9.284470307394434
2023-05-15 11:18:12,3.0,34.375,43.0,25.0,7.5958165177569015,57.69642857142858,-0.3163138168257063,-2.1063951328055426,27.875,46.0,3.0,13.097846060653312,171.5535714285715,-0.6327772608046484,1.083645028315841,-33.125,-26.0,-52.0,9.093757670590776,82.69642857142857,-1.492335236414696,1.8924082123602446,8,18.0,43.0,26.0,55.28039322399941,34.375,95.375,6.910049152999926
2023-05-15 11:18:13,3.0,37.333333333333336,43.0,26.0,6.21825270205921,38.66666666666667,-1.48173346194134,2.1402199762187912,25.5,39.0,3.0,12.833549781724463,164.7,-1.0521432082388962,1.6722461659605203,-33.166666666666664,-26.0,-52.0,10.457851914550458,109.36666666666667,-1.5306503643223337,1.5914939218079889,6,17.0,36.0,26.0,56.07187847357672,37.333333333333336,96.0,9.345313078929452
2023-05-15 11:18:14,3.0,33.857142857142854,43.0,25.0,8.050436249640375,64.80952380952378,-0.07617296136735688,-2.514404900662467,26.571428571428573,46.0,3.0,13.575187449376687,184.2857142857143,-0.36233456873174424,1.1290927227931018,-32.285714285714285,-26.0,-52.0,9.481812163545632,89.90476190476191,-1.9301113620655233,3.5882839431916107,7,18.0,43.0,26.0,53.802549063350945,33.857142857142854,92.71428571428572,7.686078437621563
2023-05-15 11:18:15,3.0,36.166666666666664,45.0,25.0,9.042492281814049,81.76666666666665,-0.38685855653466317,-2.1712674430952967,31.333333333333332,46.0,3.0,17.235622027262803,297.0666666666667,-0.8867094673945041,-0.18193299978404465,-38.0,-26.0,-52.0,9.528903399657276,90.8,-0.1435465711343896,-0.627171107531681,6,20.0,43.0,26.0,61.10487341902898,36.166666666666664,105.5,10.184145569838163
2023-05-15 11:18:16,3.0,43.0,45.0,41.0,1.632993161855452,2.6666666666666665,0.0,1.5,37.0,45.0,25.0,8.485281374238571,72.00000000000001,-1.30945700219731,2.487654320987655,-30.5,-26.0,-42.0,7.681145747868609,59.00000000000001,-1.9771061735392914,3.9281815570238443,4,4.0,20.0,16.0,64.40690956721957,43.0,110.5,16.101727391804893
2023-05-15 11:18:17,3.0,40.0,45.0,35.0,4.147288270665545,17.200000000000003,-0.4037381767008102,-1.6170903190914006,23.333333333333332,45.0,3.0,17.59166469287846,309.46666666666664,-0.15361158512678874,-1.6999517917164528,-37.5,-26.0,-52.0,12.77106103657797,163.1,-0.28646732737327085,-2.6724435099980792,6,10.0,42.0,26.0,59.58770380241585,40.0,100.83333333333333,9.931283967069309
2023-05-15 11:18:18,3.0,44.6,51.0,35.0,6.2289646009589745,38.8,-0.9334509605008146,0.7620363481772792,26.6,45.0,3.0,19.52690451658941,381.3,-0.5574561021937392,-2.970006332636104,-35.6,-16.0,-52.0,14.117365193264641,199.3,0.49388843573079194,-0.8274897917925985,5,16.0,42.0,36.0,62.96094027252135,44.6,106.80000000000001,12.59218805450427
2023-05-15 11:18:19,3.0,44.6,51.0,35.0,6.2289646009589745,38.8,-0.9334509605008146,0.7620363481772809,26.6,45.0,3.0,19.52690451658941,381.3,-0.5574561021937394,-2.970006332636104,-35.6,-16.0,-52.0,14.117365193264641,199.3,0.4938884357307918,-0.8274897917925994,5,16.0,42.0,36.0,62.96094027252135,44.6,106.80000000000001,12.59218805450427
2023-05-15 11:18:20,3.0,45.0,51.0,35.0,7.118052168020874,50.666666666666664,-1.3309377322476703,1.5,23.5,45.0,3.0,21.07921567168317,444.3333333333333,0.04612330344298612,-5.18979744936234,-37.75,-16.0,-52.0,15.326991442115009,234.9166666666667,1.3487463779860782,2.534326123561538,4,16.0,42.0,36.0,63.26383247954553,45.0,106.25,15.815958119886382
2023-05-15 11:18:21,3.0,45.0,51.0,35.0,7.118052168020875,50.66666666666668,-1.3309377322476703,1.5,23.5,45.0,3.0,21.07921567168317,444.3333333333333,0.04612330344298612,-5.18979744936234,-37.75,-16.0,-52.0,15.326991442115007,234.91666666666666,1.3487463779860782,2.534326123561538,4,16.0,42.0,36.0,63.26383247954553,45.0,106.25,15.815958119886382
2023-05-15 11:18:22,3.0,49.0,51.0,45.0,2.8284271247461903,8.000000000000002,-1.414213562373095,1.5,24.75,45.0,8.0,19.551214796017153,382.25,0.10982207630942276,-5.369328367498046,-35.0,-16.0,-42.0,12.675435561221029,160.66666666666666,1.9916328047330987,3.9730979149808014,4,6.0,37.0,26.0,65.1042433332882,49.0,108.75,16.27606083332205
